dosen_fasilkom,h_index,full_name,id_author,keyword,sum_paper
no,0,Muhammad Jihad,57207310563,user awareness,1
no,0,Muhammad Jihad,57207310563,socialmedia,1
no,0,Muhammad Jihad,57207310563,privacy concern,1
no,0,Muhammad Jihad,57207310563,facebook,1
no,0,Muhammad Jihad,57207310563,instagram,1
no,0,Muhammad Jihad,57207310563,trust,1
no,0,Muhammad Jihad,57207310563,twitter,1
no,2,Valentinus Paramarta,57193119499,user awareness,1
no,2,Valentinus Paramarta,57193119499,socialmedia,1
no,2,Valentinus Paramarta,57193119499,privacy concern,1
no,2,Valentinus Paramarta,57193119499,instagram,1
no,1,Faizal Nasution,57207301061,ministry of finance,1
no,2,Valentinus Paramarta,57193119499,trust,1
no,2,Valentinus Paramarta,57193119499,twitter,1
no,0,Tommy Wijaya Sagala,57207310513,spearman correlation,1
no,0,Tommy Wijaya Sagala,57207310513,pearson correlation,1
no,0,Tommy Wijaya Sagala,57207310513,gold standard,1
no,0,Tommy Wijaya Sagala,57207310513,semantic similarity,1
no,0,Tommy Wijaya Sagala,57207310513,natural language processing,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,search,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,content,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,construction,1
no,0,Ardhian Dharma,57207295843,twitter,1
no,0,Ardhian Dharma,57207295843,trust,1
no,0,Ardhian Dharma,57207295843,instagram,1
no,0,Ardhian Dharma,57207295843,facebook,1
no,1,Faizal Nasution,57207301061,entropy,1
no,1,Faizal Nasution,57207301061,social media,1
no,1,Arifianita Febrina Putri,57207308809,ministry of finance,1
no,1,Arifianita Febrina Putri,57207308809,importance performance analysis,1
no,1,Arifianita Febrina Putri,57207308809,entropy,1
no,1,Arifianita Febrina Putri,57207308809,social media,1
no,1,Ima Zanu Setyaningrum,57207312838,transformation of the role of it,1
no,1,Ima Zanu Setyaningrum,57207312838,it leadership,1
no,1,Ima Zanu Setyaningrum,57207312838,directorate general of taxes,1
no,1,Ima Zanu Setyaningrum,57207312838,ministry of finance,1
no,1,Ima Zanu Setyaningrum,57207312838,importance performance analysis,1
no,1,Ima Zanu Setyaningrum,57207312838,entropy,1
no,1,Ima Zanu Setyaningrum,57207312838,it governance,1
no,1,Ima Zanu Setyaningrum,57207312838,social media,1
no,3,Hendry Tju,57190164831,ministry of finance,1
no,3,Hendry Tju,57190164831,importance performance analysis,1
no,3,Hendry Tju,57190164831,entropy,1
no,3,Hendry Tju,57190164831,social media,1
no,0,Ardhian Dharma,57207295843,user awareness,1
no,0,Ardhian Dharma,57207295843,socialmedia,1
no,0,Ardhian Dharma,57207295843,privacy concern,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,personalized,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,hoax news,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,data warehouse,1
no,6,Fordlumban Gaol,24536664300,frequent pattern,1
no,6,Fordlumban Gaol,24536664300,closed pattern,1
no,6,Fordlumban Gaol,24536664300,canonical label,1
no,6,Fordlumban Gaol,24536664300,executive information system,1
no,6,Fordlumban Gaol,24536664300,trigger factors,1
no,6,Fordlumban Gaol,24536664300,e-supply chain,1
no,6,Fordlumban Gaol,24536664300,constraints,1
no,6,Fordlumban Gaol,24536664300,smart technology,1
no,6,Fordlumban Gaol,24536664300,smart house for elderly and disabled,1
no,6,Fordlumban Gaol,24536664300,orange technology,1
no,6,Fordlumban Gaol,24536664300,components of orange technology,1
no,6,Fordlumban Gaol,24536664300,tacit knowledge,1
no,6,Fordlumban Gaol,24536664300,survey,1
no,6,Fordlumban Gaol,24536664300,alignment,1
no,6,Fordlumban Gaol,24536664300,social network analysis,1
no,6,Fordlumban Gaol,24536664300,success factor,1
no,6,Fordlumban Gaol,24536664300,data warehouse,1
no,6,Fordlumban Gaol,24536664300,clustering,1
no,6,Fordlumban Gaol,24536664300,higher education,1
no,6,Fordlumban Gaol,24536664300,enterprise architecture,1
no,6,Fordlumban Gaol,24536664300,systematic literature review,1
no,6,Fordlumban Gaol,24536664300,algorithms,1
no,6,Fordlumban Gaol,24536664300,cls code,1
no,6,Fordlumban Gaol,24536664300,graph mining,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,component,1
no,6,Fordlumban Gaol,24536664300,community mining,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,architecture,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,model,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,support vector machine,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,twitter,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,classification,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,social media,1
no,7,Harco Leslie Hendric Spits Warnars,57202577227,e-learning,1
no,0,Priati Assiroj,57207731117,hoax news,1
no,0,Priati Assiroj,57207731117,support vector machine,1
no,0,Priati Assiroj,57207731117,twitter,1
no,0,Priati Assiroj,57207731117,classification,1
no,0,Priati Assiroj,57207731117,social media,1
no,6,Fordlumban Gaol,24536664300,the village law,1
no,6,Fordlumban Gaol,24536664300,reduce complexity,1
no,6,Fordlumban Gaol,24536664300,function of enterprise architecture,1
no,6,Fordlumban Gaol,24536664300,anticipate change,1
no,6,Fordlumban Gaol,24536664300,community learning,1
no,6,Fordlumban Gaol,24536664300,minimum cut,1
no,6,Fordlumban Gaol,24536664300,graph connectivity,1
no,6,Fordlumban Gaol,24536664300,diameter,1
no,6,Fordlumban Gaol,24536664300,hidden community information,1
no,1,Faizal Nasution,57207301061,importance performance analysis,1
no,0,Nabila Clydea Harahap,57208437626,barrier,1
no,0,Melyani,57207736043,smart house for elderly and disabled,1
no,2,Ramadiani R.,57160272300,structural equation modeling,1
no,2,Azainil A.,57193735556,structural equation modeling,1
no,2,Azainil A.,57193735556,information technology,1
no,2,Azainil A.,57193735556,service quality,1
no,2,Azainil A.,57193735556,e-learning,1
no,2,Ramadiani R.,57160272300,user characteristics,1
no,2,Ramadiani R.,57160272300,interaction,1
no,2,Ramadiani R.,57160272300,effectiveness,1
no,2,Ramadiani R.,57160272300,benefits,1
no,2,Ramadiani R.,57160272300,satisfaction,1
no,2,Ramadiani R.,57160272300,continuance intention,1
no,2,Ramadiani R.,57160272300,information technology,1
no,0,Nabila Clydea Harahap,57208437626,maternal,1
no,2,Ramadiani R.,57160272300,service quality,1
no,2,Ramadiani R.,57160272300,e-learning,1
no,0,Imelda Aritonang Doharta,57211059562,central statistics agency the republic of indonesia,1
no,0,Imelda Aritonang Doharta,57211059562,data quality,1
no,0,Imelda Aritonang Doharta,57211059562,analytical hierarchy process,1
no,0,Imelda Aritonang Doharta,57211059562,ahp,1
no,0,Puspa Indahati Sandyaduhita,57211243607,threat,1
no,0,Puspa Indahati Sandyaduhita,57211243607,swot,1
no,0,Puspa Indahati Sandyaduhita,57211243607,strength,1
no,0,Puspa Indahati Sandyaduhita,57211243607,social media framework,1
no,2,Azainil A.,57193735556,continuance intention,1
no,2,Azainil A.,57193735556,satisfaction,1
no,2,Azainil A.,57193735556,benefits,1
no,2,Azainil A.,57193735556,effectiveness,1
no,0,Herkules Herkules,57209643607,interaction,1
no,0,Herkules Herkules,57209643607,effectiveness,1
no,0,Herkules Herkules,57209643607,benefits,1
no,0,Herkules Herkules,57209643607,satisfaction,1
no,0,Herkules Herkules,57209643607,continuance intention,1
no,0,Herkules Herkules,57209643607,structural equation modeling,1
no,0,Herkules Herkules,57209643607,information technology,1
no,0,Herkules Herkules,57209643607,service quality,1
no,0,Herkules Herkules,57209643607,e-learning,1
no,6,Frisca Frisca,55203594300,user characteristics,1
no,6,Frisca Frisca,55203594300,interaction,1
no,6,Frisca Frisca,55203594300,effectiveness,1
no,6,Frisca Frisca,55203594300,benefits,1
no,6,Frisca Frisca,55203594300,satisfaction,1
no,6,Frisca Frisca,55203594300,continuance intention,1
no,6,Frisca Frisca,55203594300,structural equation modeling,1
no,6,Frisca Frisca,55203594300,information technology,1
no,6,Frisca Frisca,55203594300,service quality,1
no,6,Frisca Frisca,55203594300,e-learning,1
no,2,Azainil A.,57193735556,user characteristics,1
no,2,Azainil A.,57193735556,interaction,1
no,0,Puspa Indahati Sandyaduhita,57211243607,weakness,1
no,0,Puspa Indahati Sandyaduhita,57211243607,social media strategy,1
no,0,Puspa Indahati Sandyaduhita,57211243607,opportunity,1
no,1,Prahastiwi Utari,56268555600,amos,1
no,1,Prahastiwi Utari,56268555600,importance performance analysis,1
no,1,Prahastiwi Utari,56268555600,repurchase intention,1
no,1,Prahastiwi Utari,56268555600,knowledge sharing,1
no,1,Prahastiwi Utari,56268555600,information quality,1
no,1,Prahastiwi Utari,56268555600,sem,1
no,1,Prahastiwi Utari,56268555600,social media,1
no,0,Hilmy Mahfuzra,57207690915,uses and gratification,1
no,0,Hilmy Mahfuzra,57207690915,online game community,1
no,0,Hilmy Mahfuzra,57207690915,expectation conformation model,1
no,0,Hilmy Mahfuzra,57207690915,digital items,1
no,0,Hilmy Mahfuzra,57207690915,digital games,1
no,0,Hilmy Mahfuzra,57207690915,structural equation modelling,1
no,0,Hilmy Mahfuzra,57207690915,repurchase intention,1
no,0,Hilmy Mahfuzra,57207690915,sem,1
no,3,Surjandy,57194546265,scm systematic literature review,1
no,3,Surjandy,57194546265,scm blockchain,1
no,3,Surjandy,57194546265,blockchain systematic literature review,1
no,3,Surjandy,57194546265,adoption blockchain in scm,1
no,0,Nabila Clydea Harahap,57208437626,technologies,1
no,0,Nabila Clydea Harahap,57208437626,referral,1
no,0,Nabila Clydea Harahap,57208437626,neonatal,1
no,1,Prahastiwi Utari,56268555600,structural equation modelling,1
no,1,Prahastiwi Utari,56268555600,external factors,1
no,0,Puspa Indahati Sandyaduhita,57211243607,analytic hierarchy process,1
no,1,Prahastiwi Utari,56268555600,tpb,1
no,0,Puspa Indahati Sandyaduhita,57211243607,ahp,1
no,0,Arief Donnie Prasetya,57211239831,threat,1
no,0,Arief Donnie Prasetya,57211239831,swot,1
no,0,Arief Donnie Prasetya,57211239831,strength,1
no,0,Arief Donnie Prasetya,57211239831,social media framework,1
no,0,Arief Donnie Prasetya,57211239831,weakness,1
no,0,Arief Donnie Prasetya,57211239831,social media strategy,1
no,0,Arief Donnie Prasetya,57211239831,opportunity,1
no,0,Arief Donnie Prasetya,57211239831,analytic hierarchy process,1
no,0,Arief Donnie Prasetya,57211239831,ahp,1
no,1,Prahastiwi Utari,56268555600,knowledge contributing behavior,1
no,1,Prahastiwi Utari,56268555600,knowledge collecting behavior,1
no,1,Prahastiwi Utari,56268555600,internal factors,1
no,1,Prahastiwi Utari,56268555600,account promotion,1
no,1,Prahastiwi Utari,56268555600,indonesia customs,1
no,1,Prahastiwi Utari,56268555600,government social media,1
no,1,Prahastiwi Utari,56268555600,uses and gratification,1
no,1,Prahastiwi Utari,56268555600,online game community,1
no,1,Prahastiwi Utari,56268555600,expectation conformation model,1
no,1,Prahastiwi Utari,56268555600,digital items,1
no,1,Prahastiwi Utari,56268555600,digital games,1
no,0,Melyani,57207736043,smart technology,1
no,0,Melyani,57207736043,orange technology,1
no,3,Dumilah Ayuningtyas,56461361200,information systems,1
no,4,Harjanto Prabowo,57210847043,e-learning,1
no,4,Harjanto Prabowo,57210847043,gamification,1
no,4,Harjanto Prabowo,57210847043,architecture,1
no,4,Harjanto Prabowo,57210847043,personalization,1
no,4,Harjanto Prabowo,57210847043,model,1
no,4,Harjanto Prabowo,57210847043,support vector machine,1
no,4,Harjanto Prabowo,57210847043,learning,1
no,4,Harjanto Prabowo,57210847043,adoption,1
no,4,Harjanto Prabowo,57210847043,twitter,1
no,4,Harjanto Prabowo,57210847043,classification,1
no,4,Harjanto Prabowo,57210847043,social media,1
no,4,undefined Meyliana,57203859161,workflow model,1
no,4,Harjanto Prabowo,57210847043,blockchain,1
no,4,undefined Meyliana,57203859161,value chain process,1
no,4,undefined Meyliana,57203859161,social crm framework,1
no,4,undefined Meyliana,57203859161,higher education value chain,1
no,4,undefined Meyliana,57203859161,enterprise architecture (ea),1
no,4,undefined Meyliana,57203859161,zachman framework,1
no,4,undefined Meyliana,57203859161,crm model,1
no,4,undefined Meyliana,57203859161,architecture for integrated information system (aris),1
no,4,undefined Meyliana,57203859161,private university,1
no,4,undefined Meyliana,57203859161,graduate document,1
no,4,undefined Meyliana,57203859161,crypto-governance,1
no,4,Harjanto Prabowo,57210847043,component,1
no,4,Harjanto Prabowo,57210847043,success factor,1
no,4,Harjanto Prabowo,57210847043,business intelligence,1
no,4,Harjanto Prabowo,57210847043,e-marketplace,1
no,4,Harjanto Prabowo,57210847043,affecting,1
no,4,Harjanto Prabowo,57210847043,key success factor,1
no,4,Harjanto Prabowo,57210847043,electronic marketplace,1
no,4,Harjanto Prabowo,57210847043,the cloud bi,1
no,4,Harjanto Prabowo,57210847043,cloud business intelligence,1
no,4,Harjanto Prabowo,57210847043,scm systematic literature review,1
no,4,Harjanto Prabowo,57210847043,scm blockchain,1
no,4,Harjanto Prabowo,57210847043,blockchain systematic literature review,1
no,4,Harjanto Prabowo,57210847043,adoption blockchain in scm,1
no,4,Harjanto Prabowo,57210847043,hoax news,1
no,4,Harjanto Prabowo,57210847043,smart technology,1
no,4,Harjanto Prabowo,57210847043,smart house for elderly and disabled,1
no,4,Harjanto Prabowo,57210847043,orange technology,1
no,4,Harjanto Prabowo,57210847043,components of orange technology,1
no,4,Harjanto Prabowo,57210847043,learning intervention,1
no,4,Harjanto Prabowo,57210847043,computer human interaction (chi),1
no,4,Harjanto Prabowo,57210847043,autism spectrum disorder (asd),1
no,4,Harjanto Prabowo,57210847043,autism,1
no,4,Harjanto Prabowo,57210847043,undergraduate,1
no,4,Harjanto Prabowo,57210847043,personalized e-learning,1
no,4,Harjanto Prabowo,57210847043,rfid,1
no,4,undefined Meyliana,57203859161,blockchain technology,1
no,4,undefined Meyliana,57203859161,blockchain in private university,1
no,4,undefined Meyliana,57203859161,student engagement,1
no,4,undefined Meyliana,57203859161,baggage handling management,1
no,4,undefined Meyliana,57203859161,ea,1
no,4,undefined Meyliana,57203859161,business-it,1
no,4,undefined Meyliana,57203859161,alignment factors,1
no,4,undefined Meyliana,57203859161,the continuance of use,1
no,4,undefined Meyliana,57203859161,government-to-business,1
no,4,undefined Meyliana,57203859161,g2b,1
no,4,undefined Meyliana,57203859161,expectation confirmation theory,1
no,4,undefined Meyliana,57203859161,executive information system,1
no,4,undefined Meyliana,57203859161,trigger factors,1
no,4,undefined Meyliana,57203859161,e-supply chain,1
no,4,undefined Meyliana,57203859161,constraints,1
no,4,undefined Meyliana,57203859161,education erp system,1
no,4,undefined Meyliana,57203859161,payment systems,1
no,4,undefined Meyliana,57203859161,blockchain,1
no,4,undefined Meyliana,57203859161,banking industry,1
no,4,undefined Meyliana,57203859161,affecting,1
no,4,undefined Meyliana,57203859161,key success factor,1
no,4,undefined Meyliana,57203859161,electronic marketplace,1
no,4,undefined Meyliana,57203859161,the cloud bi,1
no,4,undefined Meyliana,57203859161,cloud business intelligence,1
no,4,undefined Meyliana,57203859161,scm systematic literature review,1
no,4,undefined Meyliana,57203859161,systemic literature review,1
no,4,undefined Meyliana,57203859161,baggage handling system,1
no,4,undefined Meyliana,57203859161,web communities,1
no,4,undefined Meyliana,57203859161,personalized,1
no,4,undefined Meyliana,57203859161,technological environment,1
no,4,undefined Meyliana,57203859161,stimulus-organismic-response model,1
no,4,undefined Meyliana,57203859161,social environment,1
no,4,undefined Meyliana,57203859161,citizen media,1
no,4,undefined Meyliana,57203859161,citizen journalism,1
no,4,undefined Meyliana,57203859161,social customer relationship management,1
no,4,undefined Meyliana,57203859161,post adoption behavior,1
no,4,undefined Meyliana,57203859161,knowledge quality,1
no,4,undefined Meyliana,57203859161,expectation confirmation model,1
no,4,undefined Meyliana,57203859161,software features,1
no,4,undefined Meyliana,57203859161,social-crm,1
no,4,undefined Meyliana,57203859161,classification framework,1
no,4,undefined Meyliana,57203859161,continuous improvement,1
no,4,undefined Meyliana,57203859161,social crm model,1
no,4,undefined Meyliana,57203859161,principle component analysis (pca),1
no,4,undefined Meyliana,57203859161,critical success factors (csfs),1
no,4,undefined Meyliana,57203859161,search,1
no,4,undefined Meyliana,57203859161,content,1
no,4,undefined Meyliana,57203859161,construction,1
no,4,undefined Meyliana,57203859161,integrated career portal,1
no,4,undefined Meyliana,57203859161,agile methodology,1
no,4,Harjanto Prabowo,57210847043,banking industry,1
no,4,Harjanto Prabowo,57210847043,payment systems,1
no,0,Melyani,57207736043,components of orange technology,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,innovation,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,b2c,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,user-centered design,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,e-petition,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,open government data,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,ucd,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,features,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,thematic analysis,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,prototype,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,personalization,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,e-participation,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,social commerce,1
no,4,Harjanto Prabowo,57210847043,constraints,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,maturity level,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,e-commerce,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,systematic literature review,1
no,1,Muhammad Fadhil Dzulfikar,57200214175,knowledge management,1
no,0,Andy Syahrizal,57207307277,knowledge management system success model,1
